Type,Electrolyte,Width [s],Interval [s],Train pulses #,Resistor,Measure #,Polarization,IDSmed [A],IDSmed [A],delIDS [A],delIDS [A],Gn [S],Gn [S]
,,,,,,,,mean,std,mean,std,mean,std
Standard,KCl,0.1,0.03,10,1,4,neg,6.819506244445013e-06,2.7041173741232312e-06,3.2264784029696805e-08,1.3999041693410393e-08,1.8121798709350094e-06,6.874923294296732e-07
Standard,KCl,0.1,0.03,10,1,5,neg,6.839602463060146e-06,2.707143104539928e-06,2.009621861513333e-08,4.778674282259262e-09,1.8823759128058994e-06,7.599334593796933e-07
Standard,KCl,0.1,0.03,10,1,6,neg,6.855293927780319e-06,2.7105806157989156e-06,1.569146472017205e-08,3.8508519405886814e-09,2.2311951960393085e-06,1.0113884451130203e-06
Standard,KCl,0.1,0.03,10,1,7,neg,6.863656409450415e-06,2.7136315343574953e-06,8.362481670096045e-09,5.435593319143129e-09,2.291725002597605e-06,1.2504818307170778e-06
Standard,KCl,0.1,0.03,10,1,8,neg,6.87201271413566e-06,2.719007475408016e-06,8.356304685244809e-09,6.2273404160415395e-09,2.4901169217639716e-06,1.0995509999137053e-06
Standard,KCl,0.1,0.03,10,1,9,neg,6.877834351826096e-06,2.715484619754372e-06,5.8216376904370694e-09,3.737307762277857e-09,2.3855629339217025e-06,1.04242066881654e-06
Standard,KCl,0.1,0.03,10,1,10,neg,6.883195567297661e-06,2.7217178122421374e-06,5.361215471563997e-09,6.839044992646898e-09,2.2659903128426957e-06,9.455132825136288e-07
Standard,KCl,0.1,0.03,10,1,11,pos,6.626072182787843e-06,2.659497237598024e-06,-2.5712338450981845e-07,8.765312232610564e-08,-9.758984369227462e-08,5.626224127406646e-07
Standard,KCl,0.1,0.03,10,1,12,pos,6.5819357407311445e-06,2.6468215383018213e-06,-4.413644205669726e-08,2.543956338268746e-08,-5.063701455997632e-07,7.183272923378147e-07
Standard,KCl,0.1,0.03,10,1,13,pos,6.561978281638403e-06,2.64196468258364e-06,-1.9957459092741682e-08,7.585078303795176e-09,-5.569171931670439e-07,7.6353226686015e-07
Standard,KCl,0.1,0.03,10,1,14,pos,6.55019027817616e-06,2.6342304991133884e-06,-1.1788003462243068e-08,7.734548274824034e-09,-7.92418437499439e-07,6.170498999401564e-07
Standard,KCl,0.1,0.03,10,1,15,pos,6.541922014472827e-06,2.6345719959960996e-06,-8.268263703333409e-09,1.824350212857921e-09,-1.0158999823269901e-06,5.62932511648193e-07
Standard,KCl,0.1,0.03,10,1,16,pos,6.533249167735751e-06,2.6263711649674785e-06,-8.672846737075492e-09,8.412057110523969e-09,-1.1052821630970406e-06,3.8599461160432717e-07
Standard,KCl,0.1,0.03,10,1,17,pos,6.5273493229748665e-06,2.6267583219093978e-06,-5.8998447608849855e-09,3.8717484399016503e-10,-1.1338587093529278e-06,5.666461530115176e-07
Standard,KCl,0.1,0.03,10,1,18,pos,6.522912542550331e-06,2.623740175509966e-06,-4.4367804245360784e-09,3.371072438441594e-09,-1.1455831045401766e-06,5.121466338618069e-07
Standard,KCl,0.1,0.03,10,1,19,pos,6.517884391617675e-06,2.619121386106408e-06,-5.0281509326550596e-09,4.688307962524625e-09,-1.1346669175664282e-06,7.412176162493745e-07
Standard,KCl,0.1,0.03,10,1,20,pos,6.515667621442844e-06,2.6191191587325237e-06,-2.2167701748306476e-09,5.34358205951465e-09,-1.2379519655211685e-06,8.280885459241497e-07
Standard,KCl,0.1,0.03,10,1,21,neg,6.6282895024490545e-06,2.6581764032524364e-06,1.1262188100621036e-07,5.972900396005233e-08,-1.057733379319427e-07,5.557360367507466e-07
Standard,KCl,0.1,0.03,10,1,22,neg,6.733317396386458e-06,2.6888112206147156e-06,1.0502789393740386e-07,3.6311335752419874e-08,1.1153686582727492e-06,7.478893890908772e-07
Standard,KCl,0.1,0.03,10,1,23,neg,6.791414501587194e-06,2.705479661739999e-06,5.809710520073471e-08,2.0958282612261218e-08,1.6060142739285562e-06,7.039836625851544e-07
Standard,KCl,0.1,0.03,10,1,24,neg,6.828577080379243e-06,2.708532267713519e-06,3.716257879205017e-08,1.0403780966390995e-08,1.83735260859045e-06,6.284586664012253e-07
Standard,KCl,0.1,0.03,10,1,25,neg,6.8486048832028246e-06,2.7135935948188598e-06,2.002780282358108e-08,5.917126704929243e-09,2.2834725392613874e-06,1.1099446950710288e-06
Standard,KCl,0.1,0.03,10,1,26,neg,6.867639697816228e-06,2.720456685385454e-06,1.903481461340392e-08,7.418589423150594e-09,2.397648478827392e-06,1.032587636651698e-06
Standard,KCl,0.1,0.03,10,1,27,neg,6.87246410298788e-06,2.720008170069447e-06,4.824405171651919e-09,4.0840741013775676e-09,2.40309731364013e-06,9.56950889932805e-07
Standard,KCl,0.1,0.03,10,1,28,neg,6.881254340858807e-06,2.724393382259524e-06,8.790237870927051e-09,6.7105690750128925e-09,2.5563349138494414e-06,1.1224002180501132e-06
Standard,KCl,0.1,0.03,10,1,29,neg,6.888512804910836e-06,2.727420743188305e-06,7.258464052028447e-09,3.0685456719001477e-09,2.5642061353314807e-06,1.048933888750117e-06
Standard,KCl,0.1,0.03,10,1,30,neg,6.896283001841159e-06,2.7295843850803234e-06,7.770196930322872e-09,2.47522780804286e-09,2.5994857801262553e-06,1.0802689748949197e-06
Standard,KCl,0.1,0.03,10,1,31,pos,6.632608673839968e-06,2.666465142701938e-06,-2.636743280011901e-07,8.663982883274934e-08,1.2560517824503737e-07,6.530110294366125e-07
Standard,KCl,0.1,0.03,10,1,32,pos,6.590140576652932e-06,2.654619282968249e-06,-4.246809718703598e-08,2.2235064632456844e-08,-4.3079660223175703e-07,7.959199628602359e-07
Standard,KCl,0.1,0.03,10,1,33,pos,6.573271647880574e-06,2.651288007464683e-06,-1.6868928772358536e-08,8.525198663260455e-09,-5.437209937720596e-07,8.450059325869263e-07
Standard,KCl,0.1,0.03,10,1,34,pos,6.560117564428462e-06,2.640709455600926e-06,-1.3154083452112294e-08,1.251677207467748e-08,-9.524088414745215e-07,8.490509359697605e-07
Standard,KCl,0.1,0.03,10,1,35,pos,6.550116367520786e-06,2.6344967733488996e-06,-1.0001196907675291e-08,6.432427113905664e-09,-8.127638500028469e-07,8.841928452725219e-07
Standard,KCl,0.1,0.03,10,1,36,pos,6.54236795109379e-06,2.632165329838513e-06,-7.748416426996885e-09,3.292170324177182e-09,-8.380566205612296e-07,8.478144869678593e-07
Standard,KCl,0.1,0.03,10,1,37,pos,6.535706451889685e-06,2.629829278204035e-06,-6.661499204104378e-09,3.0233958077746938e-09,-8.424349974310278e-07,8.00419218792204e-07
Standard,KCl,0.1,0.03,10,1,38,pos,6.5323762375631605e-06,2.628758828816787e-06,-3.3302143265243007e-09,1.9779965038984043e-09,-1.139628225929617e-06,6.864330424742145e-07
Standard,KCl,0.1,0.03,10,1,39,pos,6.528682902740002e-06,2.6254078617875034e-06,-3.693334823158997e-09,4.4052636888946496e-09,-1.055139995819121e-06,6.160972271751166e-07
Standard,KCl,0.1,0.03,10,1,40,pos,6.523444307996821e-06,2.6212552598848833e-06,-5.238594743181197e-09,4.251204273986445e-09,-1.075479532443732e-06,6.909723009494746e-07
Standard,KCl,0.1,0.03,10,1,41,neg,6.636306882986294e-06,2.658026044580176e-06,1.1286257498947302e-07,5.404528106030773e-08,1.2680001988109938e-08,5.061753325358366e-07
Standard,KCl,0.1,0.03,10,1,42,neg,6.7446241776754805e-06,2.69364382641802e-06,1.0831729468918695e-07,4.127649097756174e-08,1.0848743186812684e-06,8.009802595134298e-07
Standard,KCl,0.1,0.03,10,1,43,neg,6.802541472931504e-06,2.707393699128176e-06,5.791729525602326e-08,1.8079757587399587e-08,1.5743236317410303e-06,6.929769708442126e-07
Standard,KCl,0.1,0.03,10,1,44,neg,6.838083488484396e-06,2.7154938488902594e-06,3.554201555289211e-08,1.0977264884428846e-08,1.9236068098839044e-06,1.0281903093942715e-06
Standard,KCl,0.1,0.03,10,1,45,neg,6.857763854857996e-06,2.7174750643093284e-06,1.9680366373600394e-08,6.13559328253325e-09,2.225012366353987e-06,1.0400482064127962e-06
Standard,KCl,0.1,0.03,10,1,46,neg,6.870149780032385e-06,2.7233604457996622e-06,1.2385925174388581e-08,6.586642159310096e-09,2.3233121624359786e-06,1.0762239268812755e-06
Standard,KCl,0.1,0.03,10,1,47,neg,6.886738977603577e-06,2.724696511438007e-06,1.6589197571191513e-08,4.59083935334293e-09,2.5074637564966145e-06,9.028183356696829e-07
Standard,KCl,0.1,0.03,10,1,48,neg,6.892974122744515e-06,2.7314125576809462e-06,6.235145140937758e-09,7.17475630838843e-09,2.4472681629066626e-06,9.9940065062477e-07
Standard,KCl,0.1,0.03,10,1,49,neg,6.902092389774832e-06,2.7335564231201207e-06,9.118267030316365e-09,2.2302074740047544e-09,2.673198214762418e-06,1.1790524019739342e-06
Standard,KCl,0.1,0.03,10,1,50,neg,6.907215492901741e-06,2.7367088521833076e-06,5.123103126909903e-09,3.477442487512238e-09,2.620212967201054e-06,1.0020611904614396e-06
Standard,KCl,0.1,0.03,10,1,51,pos,6.642408446092911e-06,2.664932255141125e-06,-2.6480704680883005e-07,9.305044368348388e-08,1.341508537296772e-07,6.106501869285598e-07
Standard,KCl,0.1,0.03,10,1,52,pos,6.598130222338721e-06,2.6538084491631724e-06,-4.4278223754190555e-08,2.4505310373661044e-08,-1.9235951334643482e-07,7.711614686018549e-07
Standard,KCl,0.1,0.03,10,1,53,pos,6.578675661709592e-06,2.6460758619023996e-06,-1.9454560629128818e-08,1.062491171537201e-08,-5.19257992093669e-07,7.347156951964519e-07
Standard,KCl,0.1,0.03,10,1,54,pos,6.5648541133593126e-06,2.6379654591775573e-06,-1.382154835027848e-08,9.094397200272185e-09,-6.083225443456774e-07,6.364967843609513e-07
Standard,KCl,0.1,0.03,10,1,55,pos,6.551447630916603e-06,2.6328499329653087e-06,-1.3406482442710125e-08,5.3388844858972235e-09,-7.719047542760842e-07,7.893786407423989e-07
Standard,KCl,0.1,0.03,10,1,56,pos,6.543737526953919e-06,2.6296326825088326e-06,-7.710103962683854e-09,3.2180433331021336e-09,-7.888328481347951e-07,6.913488945691225e-07
Standard,KCl,0.1,0.03,10,1,57,pos,6.539281964516401e-06,2.623156630809986e-06,-4.455562437518005e-09,8.336352347773078e-09,-9.283603072976037e-07,5.737828073367997e-07
Standard,KCl,0.1,0.03,10,1,58,pos,6.536037247428794e-06,2.622844724484816e-06,-3.244717087606639e-09,5.834285072619516e-09,-9.003124468023145e-07,6.541774115395563e-07
Standard,KCl,0.1,0.03,10,1,59,pos,6.5318132129732476e-06,2.6225711433948822e-06,-4.2240344555466436e-09,5.646670041022018e-09,-9.105738278581627e-07,8.307945735962503e-07
Standard,KCl,0.1,0.03,10,1,60,pos,6.526459164509409e-06,2.6197712512288864e-06,-5.354048463838505e-09,3.3486101236877492e-09,-1.0738372753548685e-06,6.955110460430383e-07
Standard,KCl,0.1,0.03,10,1,61,neg,6.640915107899066e-06,2.655674672502526e-06,1.1445594338965721e-07,5.1505195559434493e-08,4.5412105757777764e-08,4.710495459485854e-07
Standard,KCl,0.1,0.03,10,1,62,neg,6.745498566829156e-06,2.693007323462271e-06,1.0458345893008934e-07,4.338714353326419e-08,1.127975212434574e-06,7.880820000620363e-07
Standard,KCl,0.1,0.03,10,1,63,neg,6.808373370859044e-06,2.711507876700954e-06,6.287480402988933e-08,2.0756767474255455e-08,1.6949988189036268e-06,1.1037407927651707e-06
Standard,KCl,0.1,0.03,10,1,64,neg,6.8382564203754255e-06,2.7177540053157328e-06,2.9883049516379676e-08,1.3177825741716774e-08,1.9691227253842905e-06,1.0845714351343619e-06
Standard,KCl,0.1,0.03,10,1,65,neg,6.857107791802263e-06,2.7199298176970307e-06,1.88513714268378e-08,4.065512406573624e-09,2.1395855635339417e-06,1.13525296595029e-06
Standard,KCl,0.1,0.03,10,1,66,neg,6.878033436426751e-06,2.722726293021394e-06,2.0925644624488673e-08,8.14439247526625e-09,2.33398093505384e-06,1.011917969931245e-06
Standard,KCl,0.1,0.03,10,1,67,neg,6.885329350817908e-06,2.724761304915934e-06,7.2959143911574e-09,3.4486938684093136e-09,2.3863174639922646e-06,9.482948322315752e-07
Standard,KCl,0.1,0.03,10,1,68,neg,6.894693801958355e-06,2.728324653683205e-06,9.364451140447e-09,3.5678021071142312e-09,2.5811604909505632e-06,1.1480002734895513e-06
Standard,KCl,0.1,0.03,10,1,69,neg,6.902982211916725e-06,2.731996926690925e-06,8.28840995836884e-09,3.974689909589726e-09,2.651151547089865e-06,1.394199478732731e-06
Standard,KCl,0.1,0.03,10,1,70,neg,6.911520728181131e-06,2.7396432713503154e-06,8.538516264407647e-09,9.44628300895891e-09,2.8045878280839453e-06,1.4047442394154908e-06
Standard,KCl,0.1,0.03,10,1,71,pos,6.646526908108778e-06,2.665851902803284e-06,-2.6499382007235417e-07,9.337086652226891e-08,2.3083480891515658e-07,7.822105653237814e-07
Standard,KCl,0.1,0.03,10,1,72,pos,6.602640818679599e-06,2.6563272415814004e-06,-4.388608942917898e-08,2.2995550069739176e-08,-1.0205018682459898e-07,8.934553491100631e-07
Standard,KCl,0.1,0.03,10,1,73,pos,6.579376668961838e-06,2.6458718051721125e-06,-2.326414971776131e-08,1.337870788852907e-08,-3.633480169413631e-07,8.958063767539661e-07
Standard,KCl,0.1,0.03,10,1,74,pos,6.568387277638976e-06,2.6416011273729065e-06,-1.098939132286129e-08,6.31768381310461e-09,-5.34185746932516e-07,1.0461427221267873e-06
Standard,KCl,0.1,0.03,10,1,75,pos,6.554467859132274e-06,2.631448384962077e-06,-1.3919418506702643e-08,1.1033829566326088e-08,-7.418580872099035e-07,1.074098784751738e-06
Standard,KCl,0.1,0.03,10,1,76,pos,6.551503133778169e-06,2.631120568857809e-06,-2.9647253541045853e-09,6.736297925220979e-10,-6.773836586737306e-07,8.569623254844929e-07
Standard,KCl,0.1,0.03,10,1,77,pos,6.540431821614827e-06,2.6196455491160963e-06,-1.1071312163342575e-08,1.149693714082576e-08,-8.321208673640812e-07,7.98715594913547e-07
Standard,KCl,0.1,0.03,10,1,78,pos,6.5376536326766654e-06,2.6208022473638622e-06,-2.7781889381609895e-09,1.533650762776586e-09,-9.240099054092429e-07,6.985231805132781e-07
Standard,KCl,0.1,0.03,10,1,79,pos,6.529075169699657e-06,2.6212837147873093e-06,-8.578462977008408e-09,6.088762158525158e-10,-1.1512895737752218e-06,6.591152718179547e-07
Standard,KCl,0.1,0.03,10,1,80,pos,6.5256651424760995e-06,2.6182661924303518e-06,-3.4100272235570116e-09,3.6171711635114243e-09,-1.2077833400536566e-06,6.17747913027776e-07
Standard,KCl,0.1,0.03,10,1,81,neg,6.639964325927394e-06,2.65891760901948e-06,1.1429918345129436e-07,5.601692019098266e-08,9.269336866122716e-08,6.367925481768469e-07
Standard,KCl,0.1,0.03,10,1,82,neg,6.749818292443403e-06,2.6955324848512274e-06,1.0985396651600848e-07,4.1969745870849826e-08,1.0590882467800774e-06,8.729546755403402e-07
Standard,KCl,0.1,0.03,10,1,83,neg,6.806835770589714e-06,2.712444144718859e-06,5.701747814631139e-08,2.2514639205688972e-08,1.8369853213347575e-06,1.296952412369005e-06
Standard,KCl,0.1,0.03,10,1,84,neg,6.841360502107819e-06,2.718788857436344e-06,3.452473151810522e-08,8.879907813592397e-09,2.035951266662563e-06,1.2147902269866396e-06
Standard,KCl,0.1,0.03,10,1,85,neg,6.86448379383364e-06,2.7266935848441514e-06,2.3123291725821406e-08,1.0585330144949002e-08,2.1371199393886224e-06,1.2175147454596405e-06
Standard,KCl,0.1,0.03,10,1,86,neg,6.879053932114707e-06,2.7296291554443e-06,1.4570138281065571e-08,2.966563600598113e-09,2.4570154769807047e-06,1.539920437030836e-06
Standard,KCl,0.1,0.03,10,1,87,neg,6.890675967004731e-06,2.7328081349394336e-06,1.1622034890024788e-08,6.554482701892236e-09,2.600102246126207e-06,1.5628580202281181e-06
Standard,KCl,0.1,0.03,10,1,88,neg,6.8967004883309845e-06,2.732432264237131e-06,6.024521326253025e-09,2.492295859340089e-09,2.739795232001702e-06,1.622280471432483e-06
Standard,KCl,0.1,0.03,10,1,89,neg,6.904743997893092e-06,2.737604104411823e-06,8.043509562106803e-09,6.011108436729574e-09,2.718733797554744e-06,1.508936747206241e-06
Standard,KCl,0.1,0.03,10,1,90,neg,6.910427122382619e-06,2.741231253364965e-06,5.6831244895288425e-09,3.779325949729122e-09,2.714947390025833e-06,1.5174687902327347e-06
Standard,KCl,0.1,0.03,10,1,91,pos,6.646157918529146e-06,2.668996662620028e-06,-2.6426920385347356e-07,9.511304638453886e-08,2.0031551276737737e-07,7.67490617846201e-07
Standard,KCl,0.1,0.03,10,1,92,pos,6.601273691823432e-06,2.651341592228905e-06,-4.4884226705714334e-08,2.377110386354287e-08,-3.615626084509936e-07,5.545264608906843e-07
Standard,KCl,0.1,0.03,10,1,93,pos,6.581244794764037e-06,2.6435919259525735e-06,-2.0028897059394996e-08,1.4081723688984935e-08,-5.670122207126788e-07,6.320589099923415e-07
Standard,KCl,0.1,0.03,10,1,94,pos,6.565829006414485e-06,2.637254652201256e-06,-1.541578834955241e-08,6.7282528244806065e-09,-8.539217530788212e-07,4.906784013923335e-07
Standard,KCl,0.1,0.03,10,1,95,pos,6.55462155426297e-06,2.630183060855809e-06,-1.1207452151514775e-08,7.474737135865486e-09,-1.0136286741642528e-06,6.226155503202701e-07
Standard,KCl,0.1,0.03,10,1,96,pos,6.546496602292488e-06,2.627012365216795e-06,-8.124951970481886e-09,3.396015950938729e-09,-9.082485330776866e-07,7.299951122358197e-07
Standard,KCl,0.1,0.03,10,1,97,pos,6.541975755188408e-06,2.627856728190334e-06,-4.520847104079924e-09,9.959557180073352e-10,-8.347884596517972e-07,7.387584565797596e-07
Standard,KCl,0.1,0.03,10,1,98,pos,6.535464009971292e-06,2.6246705722875516e-06,-6.511745217115297e-09,3.2215614648015536e-09,-9.734445745577875e-07,7.339756764880942e-07
Standard,KCl,0.1,0.03,10,1,99,pos,6.531521596760588e-06,2.621105831056989e-06,-3.942413210704196e-09,3.5686887536371343e-09,-1.025304051429099e-06,7.848712927404874e-07
Standard,KCl,0.1,0.03,10,1,100,pos,6.5293492686654036e-06,2.619375709498319e-06,-2.1723280951849216e-09,1.7369781826023734e-09,-1.113196526963439e-06,6.311677408014615e-07
Standard,KCl,0.1,0.03,10,1,101,neg,6.639502998950775e-06,2.660752668951591e-06,1.1015373028537095e-07,5.809977502842266e-08,-5.521569959390442e-09,4.6309587970510653e-07
Standard,KCl,0.1,0.03,10,1,102,neg,6.747266250310228e-06,2.6911105330724975e-06,1.0776325135945379e-07,3.51335155466802e-08,1.2040975703885877e-06,8.286426930801066e-07
Standard,KCl,0.1,0.03,10,1,103,neg,6.808772880617654e-06,2.7099480515635132e-06,6.150663030742483e-08,2.3490431544784234e-08,1.849050452306813e-06,1.157801586054669e-06
Standard,KCl,0.1,0.03,10,1,104,neg,6.842831268727423e-06,2.71337228116744e-06,3.405838810976946e-08,1.0948280170499553e-08,2.1464333419015044e-06,1.0498678022118184e-06
Standard,KCl,0.1,0.03,10,1,105,neg,6.864378723510828e-06,2.7204198145516238e-06,2.1547454783405358e-08,7.147433346544973e-09,2.2725235819859397e-06,1.2081174349768512e-06
Standard,KCl,0.1,0.03,10,1,106,neg,6.877882446095405e-06,2.7209912387862563e-06,1.3503722584576093e-08,5.164656529514516e-09,2.39368007698467e-06,1.040492105261131e-06
Standard,KCl,0.1,0.03,10,1,107,neg,6.892523851812864e-06,2.726473654460161e-06,1.4641405717459485e-08,7.711335527997524e-09,2.5629314478508563e-06,1.0905612900705495e-06
Standard,KCl,0.1,0.03,10,1,108,neg,6.896490053994365e-06,2.7318720741297576e-06,3.966202181500832e-09,5.698189854404403e-09,2.6611548684016272e-06,1.2445981292806923e-06
Standard,KCl,0.1,0.03,10,1,109,neg,6.906482833339092e-06,2.7352072241777766e-06,9.992779344726954e-09,4.241383036258685e-09,2.816565981035805e-06,1.0926508993264495e-06
Standard,KCl,0.1,0.03,10,1,110,neg,6.910016272361947e-06,2.739136545089561e-06,3.53343902285568e-09,6.1616261274573406e-09,2.653359176109232e-06,1.0701464007854993e-06
Standard,KCl,0.1,0.03,10,1,111,pos,6.645035658910576e-06,2.6698686220418993e-06,-2.649806134513702e-07,9.066131352592819e-08,1.2063604390326124e-07,5.764832676549671e-07
Standard,KCl,0.1,0.03,10,1,112,pos,6.601676479552528e-06,2.6521005224532215e-06,-4.335917935804872e-08,3.137942150350894e-08,-1.3098492562832687e-07,5.875978003412625e-07
Standard,KCl,0.1,0.03,10,1,113,pos,6.581608256321185e-06,2.644462560967215e-06,-2.0068223231343534e-08,8.297892548778667e-09,-6.232934658378276e-07,5.417373392350712e-07
Standard,KCl,0.1,0.03,10,1,114,pos,6.566908713997084e-06,2.634259003679888e-06,-1.4699542324099944e-08,1.0708114761025042e-08,-6.869931043293379e-07,5.856425102331571e-07
Standard,KCl,0.1,0.03,10,1,115,pos,6.556563538614076e-06,2.6289926632682527e-06,-1.0345175383008609e-08,6.2221505904912034e-09,-8.092244195679405e-07,6.669457712516093e-07
Standard,KCl,0.1,0.03,10,1,116,pos,6.5510816019317035e-06,2.6268667764576968e-06,-5.481936682372179e-09,2.327011103362076e-09,-8.232974739277717e-07,5.888187028385608e-07
Standard,KCl,0.1,0.03,10,1,117,pos,6.541614695265707e-06,2.6269505386281786e-06,-9.466906665996552e-09,1.4364591854468355e-09,-1.1589976206080128e-06,7.249182834687695e-07
Standard,KCl,0.1,0.03,10,1,118,pos,6.536836409054558e-06,2.620688203221156e-06,-4.778286211148953e-09,6.632766221461014e-09,-8.850005995627536e-07,5.355639736164674e-07
Standard,KCl,0.1,0.03,10,1,119,pos,6.534097148384414e-06,2.621653264111605e-06,-2.7392606701444797e-09,3.5075384502042855e-09,-9.102512509204672e-07,6.662560140704838e-07
Standard,KCl,0.1,0.03,10,1,120,pos,6.531097066423778e-06,2.6215489390130972e-06,-3.000081960635161e-09,2.1891326449879715e-09,-9.876532443948612e-07,7.818643475540629e-07
Standard,KCl,0.1,0.03,10,1,121,neg,6.638771239408925e-06,2.659723344100786e-06,1.0767417298514621e-07,5.417324369144137e-08,-1.0630476455266027e-07,3.766889587044346e-07
Standard,KCl,0.1,0.03,10,1,122,neg,6.746087478859408e-06,2.690309031732559e-06,1.0731623945048369e-07,3.569555988231936e-08,1.0685043345506678e-06,6.582423321815538e-07
Standard,KCl,0.1,0.03,10,1,123,neg,6.806649750501492e-06,2.7091971493944624e-06,6.056227164208366e-08,2.1276291017366308e-08,1.5980279856510445e-06,9.496216697514849e-07
Standard,KCl,0.1,0.03,10,1,124,neg,6.842819710565588e-06,2.7187707219658942e-06,3.6169960064095605e-08,1.3043969056775374e-08,2.0378077914383685e-06,9.224435355164798e-07
Standard,KCl,0.1,0.03,10,1,125,neg,6.862874234532986e-06,2.724567784016229e-06,2.005452396739808e-08,5.984161235880772e-09,2.3784518921835e-06,1.072218003153175e-06
Standard,KCl,0.1,0.03,10,1,126,neg,6.878826004215927e-06,2.724733227178692e-06,1.5951769682941412e-08,9.118441378139707e-09,2.266278305464565e-06,8.526217244186179e-07
Standard,KCl,0.1,0.03,10,1,127,neg,6.8881532560756886e-06,2.729567311618551e-06,9.32725185976123e-09,4.834355663457647e-09,2.4064466317009107e-06,8.694875135197197e-07
Standard,KCl,0.1,0.03,10,1,128,neg,6.898323898478033e-06,2.7318506905006775e-06,1.0170642402344682e-08,2.7770880697854313e-09,2.3344838812384738e-06,9.829576564272829e-07
