Type	Chip	Disp	Electrolyte	Width [s]	Interval [s]	Train pulses #	Resistor	Measure #	Polarization	IDSmed [A]	Std IDS [A]	delIDS [A]	Std delIDS [A]	Gn [S]	Std Gn [S]
Standard	1	1	KCl	0.1	0.1	10	1	3	neg	9.827003870010772e-06	4.9731904657934695e-08	3.856673580965769e-08	6.691884521213724e-08	1.5006935972995314e-06	6.171365072277214e-07
Standard	1	1	KCl	0.1	0.1	10	1	4	neg	9.849751000109926e-06	5.12749659650892e-08	2.274713009915397e-08	7.143097700316693e-08	1.8659024891379288e-06	6.71782796750536e-07
Standard	1	1	KCl	0.1	0.1	10	1	5	neg	9.865808003288544e-06	5.342079518503536e-08	1.6057003178618636e-08	7.40466305305147e-08	2.0586848178176737e-06	6.961869943671703e-07
Standard	1	1	KCl	0.1	0.1	10	1	6	neg	9.871183997444296e-06	5.096747493735344e-08	5.3759941557531986e-09	7.3834035916312e-08	1.321959230668064e-06	6.88292895313443e-07
Standard	1	1	KCl	0.1	0.1	10	1	7	neg	9.876545623518858e-06	5.309927464080717e-08	5.3616260745604054e-09	7.360174229506811e-08	1.956154439298013e-06	6.443744100383469e-07
Standard	1	1	KCl	0.1	0.1	10	1	8	neg	9.883845934305005e-06	4.8755135416189945e-08	7.300310786145233e-09	7.208742051725036e-08	1.927494190295657e-06	7.044855646572303e-07
Standard	1	1	KCl	0.1	0.1	10	1	9	neg	9.89432587727045e-06	5.01893874511548e-08	1.0479942965446062e-08	6.997169314925252e-08	2.067502838012553e-06	6.877568765522572e-07
Standard	1	1	KCl	0.1	0.1	10	1	10	neg	9.904681045303191e-06	5.13831240261088e-08	1.0355168032741995e-08	7.182757163794844e-08	2.0262859365616296e-06	8.101305457642339e-07
Standard	1	1	KCl	0.1	0.1	10	1	11	pos	9.66851901931148e-06	6.3759417455942855e-09	-2.3616202599170973e-07	5.1777196407546935e-08	-4.209427120114125e-07	3.902167289662225e-07
Standard	1	1	KCl	0.1	0.1	10	1	12	pos	9.624075554459891e-06	6.406949308206331e-09	-4.4443464851590056e-08	9.038895539895208e-09	-7.435041307969658e-07	3.801205143139481e-07
Standard	1	1	KCl	0.1	0.1	10	1	13	pos	9.592397999129277e-06	7.805723631160799e-09	-3.1677555330616495e-08	1.0098431603174212e-08	-1.0922011818116431e-06	3.8164373624569913e-07
Standard	1	1	KCl	0.1	0.1	10	1	14	pos	9.580521923743753e-06	7.425239219721227e-09	-1.187607538552236e-08	1.07732770722816e-08	-1.3901752589399005e-06	3.929231061826336e-07
Standard	1	1	KCl	0.1	0.1	10	1	15	pos	9.575297360455845e-06	6.817253461615925e-09	-5.224563287908006e-09	1.0080135030345604e-08	-1.3168730557306415e-06	3.775386376805204e-07
Standard	1	1	KCl	0.1	0.1	10	1	16	pos	9.559065337599988e-06	8.622204098972756e-09	-1.6232022855856764e-08	1.09916945137798e-08	-1.494857327241964e-06	4.136984712182983e-07
Standard	1	1	KCl	0.1	0.1	10	1	17	pos	9.557990634153186e-06	8.108308445740204e-09	-1.0747034468015243e-09	1.1835838346969956e-08	-1.5103112131992176e-06	3.7430639121309883e-07
Standard	1	1	KCl	0.1	0.1	10	1	18	pos	9.556501307552606e-06	7.2023050353992044e-09	-1.48932660057975e-09	1.0845176977541617e-08	-1.332726745431785e-06	3.832051132610057e-07
Standard	1	1	KCl	0.1	0.1	10	1	19	pos	9.552614823831469e-06	7.828110184409389e-09	-3.8864837211378755e-09	1.0637316714387645e-08	-1.3528789050539975e-06	3.7201113307429764e-07
Standard	1	1	KCl	0.1	0.1	10	1	20	pos	9.544468015364862e-06	8.53027889893953e-09	-8.146808466607096e-09	1.1577779025052561e-08	-1.3124844822406386e-06	4.023389191187405e-07
Standard	1	1	KCl	0.1	0.1	10	1	21	neg	9.734300342546356e-06	2.9376003119496227e-08	1.898323271814941e-07	3.058946252176303e-08	6.28468743263383e-07	4.646239236524009e-07
Standard	1	1	KCl	0.1	0.1	10	1	22	neg	9.814878612427916e-06	4.5410018344752025e-08	8.05782698815618e-08	5.4083447794564354e-08	1.500211172018412e-06	5.89026487556795e-07
Standard	1	1	KCl	0.1	0.1	10	1	23	neg	9.852637862074535e-06	5.2466355361928574e-08	3.7759249646617935e-08	6.938867494796888e-08	1.6402822573530608e-06	6.283318952810698e-07
Standard	1	1	KCl	0.1	0.1	10	1	24	neg	9.87516306579098e-06	5.226324912793077e-08	2.2525203716445292e-08	7.405515278744842e-08	1.80761789678817e-06	5.692354582974516e-07
Standard	1	1	KCl	0.1	0.1	10	1	25	neg	9.887762218490836e-06	5.1714951358936926e-08	1.2599152699856726e-08	7.352471287577646e-08	2.058262278307769e-06	5.870353966127027e-07
Standard	1	1	KCl	0.1	0.1	10	1	26	neg	9.902262331223106e-06	5.191548202077016e-08	1.4500112732268468e-08	7.327791937211457e-08	1.901783879924276e-06	6.32668894819534e-07
Standard	1	1	KCl	0.1	0.1	10	1	27	neg	9.90623950317658e-06	5.287417534272815e-08	3.977171953474252e-09	7.41005782138201e-08	1.8590211678523256e-06	6.136159730094976e-07
Standard	1	1	KCl	0.1	0.1	10	1	28	neg	9.913002573507293e-06	5.2238983622542296e-08	6.763070330712746e-09	7.432758457053347e-08	1.958628500756861e-06	6.420892579078899e-07
Standard	1	1	KCl	0.1	0.1	10	1	29	neg	9.919409944330333e-06	5.4632260180348746e-08	6.4073708230380966e-09	7.558832755346265e-08	1.7132249583598984e-06	6.713467606528056e-07
Standard	1	1	KCl	0.1	0.1	10	1	30	neg	9.926942166589954e-06	5.40608539113406e-08	7.532222259622933e-09	7.68587000803203e-08	1.980474062381952e-06	6.060300730895387e-07
Standard	1	1	KCl	0.1	0.1	10	1	31	pos	9.690184392542158e-06	5.995322619034941e-09	-2.367577740477959e-07	5.4392277199337975e-08	-2.4845205675750763e-08	3.959311096160776e-07
Standard	1	1	KCl	0.1	0.1	10	1	32	pos	9.642413057550352e-06	6.109191398224435e-09	-4.777133499180548e-08	8.559562655092338e-09	-3.581191312632029e-07	4.2357876410615853e-07
Standard	1	1	KCl	0.1	0.1	10	1	33	pos	9.6147537949443e-06	7.671995282379841e-09	-2.765926260605249e-08	9.80722851538588e-09	-9.413447185777016e-07	3.903528623407174e-07
Standard	1	1	KCl	0.1	0.1	10	1	34	pos	9.5966093079156e-06	7.3471179203728e-09	-1.814448702869917e-08	1.062260106323878e-08	-1.1875784077525483e-06	4.0391830540587974e-07
Standard	1	1	KCl	0.1	0.1	10	1	35	pos	9.585922367826223e-06	9.020720098064836e-09	-1.0686940089377452e-08	1.1634153721843889e-08	-1.4964760458030112e-06	3.889350573649712e-07
Standard	1	1	KCl	0.1	0.1	10	1	36	pos	9.577317473969665e-06	8.784702930434629e-09	-8.604893856558758e-09	1.2591441405320426e-08	-1.4307362503799897e-06	3.906199310021513e-07
Standard	1	1	KCl	0.1	0.1	10	1	37	pos	9.577532308228796e-06	7.3861914892674645e-09	2.1483425913007527e-10	1.1477230950543511e-08	-1.40676899119824e-06	3.7336542031003843e-07
Standard	1	1	KCl	0.1	0.1	10	1	38	pos	9.573300361653116e-06	8.246858897792596e-09	-4.231946575678687e-09	1.10709758556429e-08	-1.46488967981502e-06	3.689023086482201e-07
Standard	1	1	KCl	0.1	0.1	10	1	39	pos	9.567081575524036e-06	9.53648286282776e-09	-6.218786129078718e-09	1.2607743139559452e-08	-1.502709488451645e-06	4.30753110624956e-07
Standard	1	1	KCl	0.1	0.1	10	1	40	pos	9.568359909029282e-06	7.931222213521519e-09	1.2783335052445223e-09	1.2403579773326117e-08	-1.6237677312755876e-06	3.7831670766340905e-07
Standard	1	1	KCl	0.1	0.1	10	1	41	neg	9.754045240310432e-06	3.309417267482533e-08	1.8568533128114974e-07	3.403128782211177e-08	4.175717243303602e-07	4.419658870196648e-07
Standard	1	1	KCl	0.1	0.1	10	1	42	neg	9.824602117039328e-06	4.80773000664401e-08	7.055687672889607e-08	5.8366523339236834e-08	1.147621546537133e-06	5.717392719158915e-07
Standard	1	1	KCl	0.1	0.1	10	1	43	neg	9.86117865590557e-06	4.995684833894716e-08	3.6576538866241976e-08	6.933335039963876e-08	1.9900816556063484e-06	6.343150740463936e-07
Standard	1	1	KCl	0.1	0.1	10	1	44	neg	9.8809143909943e-06	5.0718979102650324e-08	1.9735735088730652e-08	7.11906000619158e-08	2.189743322479566e-06	5.180911197176806e-07
Standard	1	1	KCl	0.1	0.1	10	1	45	neg	9.89567649625353e-06	5.301925990187486e-08	1.4762105259230536e-08	7.337204346178206e-08	1.7075473395084225e-06	6.21945999953305e-07
Standard	1	1	KCl	0.1	0.1	10	1	46	neg	9.90421280066391e-06	5.213352805230919e-08	8.536304410378551e-09	7.435688715730014e-08	1.984827119828344e-06	6.854297648142384e-07
Standard	1	1	KCl	0.1	0.1	10	1	47	neg	9.911645897676517e-06	5.09992847868023e-08	7.433097012605775e-09	7.293032151270329e-08	1.950832388757904e-06	6.294067842890061e-07
Standard	1	1	KCl	0.1	0.1	10	1	48	neg	9.914498382676491e-06	5.220846450745061e-08	2.852484999976194e-09	7.298390791805472e-08	2.089422862870641e-06	6.457505291030991e-07
Standard	1	1	KCl	0.1	0.1	10	1	49	neg	9.920854812120754e-06	5.304736881381688e-08	6.356429444262721e-09	7.442947738829587e-08	2.09874199144045e-06	6.342521294485781e-07
Standard	1	1	KCl	0.1	0.1	10	1	50	neg	9.93051189459251e-06	5.2639804262062846e-08	9.657082471755898e-09	7.473267244530601e-08	2.2643513216998447e-06	5.526252846415261e-07
Standard	1	1	KCl	0.1	0.1	10	1	51	pos	9.694325554130744e-06	5.661478816055242e-09	-2.3618634046176722e-07	5.2943378576862016e-08	-2.199144321002101e-07	3.93073308482336e-07
Standard	1	1	KCl	0.1	0.1	10	1	52	pos	9.64154574792198e-06	8.279773429579415e-09	-5.277980620876266e-08	1.0030303606063552e-08	-4.451406507043402e-07	4.237089744216162e-07
Standard	1	1	KCl	0.1	0.1	10	1	53	pos	9.623740134748973e-06	6.634428819210352e-09	-1.7805613173007323e-08	1.0609914881955374e-08	-1.0931347711979158e-06	3.945622551245876e-07
Standard	1	1	KCl	0.1	0.1	10	1	54	pos	9.601547786742424e-06	7.635913218161639e-09	-2.2192348006548583e-08	1.011547410814068e-08	-1.214410053529901e-06	3.6401036502267924e-07
Standard	1	1	KCl	0.1	0.1	10	1	55	pos	9.589359328953273e-06	8.112193486522517e-09	-1.2188457789153088e-08	1.1140684621605353e-08	-1.1540418699787936e-06	4.059264207410488e-07
Standard	1	1	KCl	0.1	0.1	10	1	56	pos	9.58290427738672e-06	9.171198750886529e-09	-6.455051566551923e-09	1.2244123884175664e-08	-1.242227494620987e-06	4.293842824317231e-07
Standard	1	1	KCl	0.1	0.1	10	1	57	pos	9.57824492635406e-06	8.397305691169849e-09	-4.659351032658803e-09	1.2434855423333884e-08	-1.1536426520827617e-06	3.986767306326355e-07
Standard	1	1	KCl	0.1	0.1	10	1	58	pos	9.573145612097158e-06	9.807314395254376e-09	-5.099314256902564e-09	1.291116410391864e-08	-1.1873105655583511e-06	3.77470969426136e-07
Standard	1	1	KCl	0.1	0.1	10	1	59	pos	9.56599259107532e-06	9.537144985172258e-09	-7.153021021836782e-09	1.3679932387097537e-08	-1.371819585431678e-06	4.161017016566294e-07
Standard	1	1	KCl	0.1	0.1	10	1	60	pos	9.564284918017988e-06	1.025737175024562e-08	-1.7076730573328102e-09	1.4006099017604197e-08	-1.3701146203610225e-06	4.226379822117813e-07
Standard	1	1	KCl	0.1	0.1	10	1	61	neg	9.758399455870646e-06	3.116137797043302e-08	1.9411453785265733e-07	3.2806175519845735e-08	7.334911443123077e-07	4.147517549282721e-07
Standard	1	1	KCl	0.1	0.1	10	1	62	neg	9.83654201186158e-06	4.4889547907755176e-08	7.814255599093414e-08	5.46452467134959e-08	1.1569995033673333e-06	6.305074436474999e-07
Standard	1	1	KCl	0.1	0.1	10	1	63	neg	9.875299567400052e-06	4.9106930158386825e-08	3.875755553847222e-08	6.653241391189205e-08	1.7454764361490415e-06	5.412540665491543e-07
Standard	1	1	KCl	0.1	0.1	10	1	64	neg	9.898596951469256e-06	5.1886402335184855e-08	2.3297384069202688e-08	7.144011014037812e-08	2.069764662088541e-06	6.719977785863933e-07
Standard	1	1	KCl	0.1	0.1	10	1	65	neg	9.906204555358893e-06	4.987818568452996e-08	7.607603889638162e-09	7.197244024256178e-08	1.980023656199549e-06	6.672602193584749e-07
Standard	1	1	KCl	0.1	0.1	10	1	66	neg	9.918108409034717e-06	5.264620098749385e-08	1.1903853675824024e-08	7.252210618560418e-08	1.9798284040858504e-06	7.338448360885975e-07
Standard	1	1	KCl	0.1	0.1	10	1	67	neg	9.925593211788663e-06	5.213413451716798e-08	7.484802753946634e-09	7.409177052999722e-08	2.3188481557874925e-06	6.366464539791998e-07
Standard	1	1	KCl	0.1	0.1	10	1	68	neg	9.92972195974212e-06	5.2605656388903145e-08	4.128747953455734e-09	7.40629668995343e-08	1.9368850038748884e-06	5.37542121374171e-07
Standard	1	1	KCl	0.1	0.1	10	1	69	neg	9.93831155667183e-06	5.0760447517810087e-08	8.589596929710314e-09	7.310251785209383e-08	2.011593190373156e-06	5.16962143812557e-07
Standard	1	1	KCl	0.1	0.1	10	1	70	neg	9.941607720278662e-06	5.289838197575318e-08	3.29616360683239e-09	7.331344929725408e-08	2.1286303984797457e-06	6.514308667099767e-07
Standard	1	1	KCl	0.1	0.1	10	1	71	pos	9.70553027729422e-06	6.296785056300965e-09	-2.3607744298444146e-07	5.3271834187476094e-08	-2.7304702191637865e-07	4.236253146703245e-07
Standard	1	1	KCl	0.1	0.1	10	1	72	pos	9.656178434020244e-06	6.911528803468401e-09	-4.935184327397515e-08	9.349798524376261e-09	-3.029123676151719e-07	3.8818842202606043e-07
Standard	1	1	KCl	0.1	0.1	10	1	73	pos	9.626258777140543e-06	8.448003301910001e-09	-2.991965687970011e-08	1.091503505217714e-08	-5.234760665933546e-07	4.009075803483368e-07
Standard	1	1	KCl	0.1	0.1	10	1	74	pos	9.611060007994232e-06	7.627972889862088e-09	-1.5198769146313465e-08	1.1382211129545669e-08	-6.377547610880615e-07	4.175836696094309e-07
Standard	1	1	KCl	0.1	0.1	10	1	75	pos	9.600073273294912e-06	8.510654494511129e-09	-1.0986734699319645e-08	1.142878866430793e-08	-8.691864817519235e-07	3.9025569239744754e-07
Standard	1	1	KCl	0.1	0.1	10	1	76	pos	9.589348260209244e-06	8.653185599851846e-09	-1.07250130856695e-08	1.213708618039873e-08	-1.0233272974593784e-06	4.475744967885817e-07
Standard	1	1	KCl	0.1	0.1	10	1	77	pos	9.58621727632101e-06	9.383843186225057e-09	-3.1309838882320686e-09	1.2764565561316445e-08	-1.229623547702524e-06	3.93881121977299e-07
Standard	1	1	KCl	0.1	0.1	10	1	78	pos	9.579771967958335e-06	8.278628122077053e-09	-6.445308362673337e-09	1.2513680374985909e-08	-1.62254841558907e-06	4.170909168171738e-07
Standard	1	1	KCl	0.1	0.1	10	1	79	pos	9.57167389486208e-06	8.910747184836618e-09	-8.098073096256901e-09	1.2162939569681285e-08	-1.2787481834155418e-06	3.9612148465992513e-07
Standard	1	1	KCl	0.1	0.1	10	1	80	pos	9.57105201334653e-06	7.065101066197094e-09	-6.218815155505295e-10	1.1371766286186725e-08	-1.4814568655137857e-06	3.684070354190119e-07
Standard	1	1	KCl	0.1	0.1	10	1	81	neg	9.75885733807561e-06	3.042502987056251e-08	1.878053247290798e-07	3.1234565719731093e-08	2.769404021237757e-07	4.969788082328113e-07
Standard	1	1	KCl	0.1	0.1	10	1	82	neg	9.836556002599229e-06	4.26321650674939e-08	7.76986645236175e-08	5.237541351594914e-08	1.3771530939897124e-06	4.607395482735789e-07
Standard	1	1	KCl	0.1	0.1	10	1	83	neg	9.87719166469686e-06	5.0511124776097625e-08	4.063566209763162e-08	6.60974676102538e-08	2.1348693969359977e-06	6.504199090622274e-07
Standard	1	1	KCl	0.1	0.1	10	1	84	neg	9.902576900284211e-06	5.035916289395818e-08	2.538523558735268e-08	7.132614537129227e-08	1.9919634873990643e-06	4.496823503018226e-07
Standard	1	1	KCl	0.1	0.1	10	1	85	neg	9.912665808905274e-06	5.3385406208492986e-08	1.0088908621062466e-08	7.338969194257473e-08	2.1673015206586825e-06	6.76832349933508e-07
Standard	1	1	KCl	0.1	0.1	10	1	86	neg	9.925101465419272e-06	5.14833537376892e-08	1.2435656513998058e-08	7.416560731313293e-08	2.53251521670038e-06	6.39392939217158e-07
Standard	1	1	KCl	0.1	0.1	10	1	87	neg	9.930646451430994e-06	5.0799013832318335e-08	5.544986011721788e-09	7.232617450422843e-08	2.29328276902075e-06	7.078536853193504e-07
Standard	1	1	KCl	0.1	0.1	10	1	88	neg	9.937183676811396e-06	5.418133196836576e-08	6.537225380403869e-09	7.42708323650834e-08	2.483181260869822e-06	5.718677761899209e-07
Standard	1	1	KCl	0.1	0.1	10	1	89	neg	9.939977412323836e-06	5.15037213493217e-08	2.793735512437181e-09	7.47545988330807e-08	2.189003869130672e-06	6.760705417926426e-07
Standard	1	1	KCl	0.1	0.1	10	1	90	neg	9.947008183712088e-06	5.2437971427814084e-08	7.0307713882519725e-09	7.350084462298935e-08	2.6709896573739544e-06	6.096602682986748e-07
Standard	1	1	KCl	0.1	0.1	10	1	91	pos	9.708990885283516e-06	5.823262603296041e-09	-2.380172984285707e-07	5.2760318751986255e-08	1.197333406737259e-07	4.154060620622605e-07
Standard	1	1	KCl	0.1	0.1	10	1	92	pos	9.65776093545038e-06	7.431978063024856e-09	-5.1229949833136256e-08	9.441646322343837e-09	2.219906128466315e-07	4.130542248619104e-07
Standard	1	1	KCl	0.1	0.1	10	1	93	pos	9.632444502169668e-06	8.596746153742083e-09	-2.5316433280712008e-08	1.1363905242528291e-08	-4.667064741841853e-07	3.970033239038032e-07
Standard	1	1	KCl	0.1	0.1	10	1	94	pos	9.620656396207856e-06	6.7297297492289084e-09	-1.1788105961811824e-08	1.0917568727951105e-08	-3.846568116681117e-07	3.964795095833685e-07
Standard	1	1	KCl	0.1	0.1	10	1	95	pos	9.612336841800763e-06	6.008551735710735e-09	-8.319554407090792e-09	9.021749079772118e-09	-4.20796227516875e-07	3.841613102757662e-07
Standard	1	1	KCl	0.1	0.1	10	1	96	pos	9.60516279597056e-06	8.034687704216702e-09	-7.174045830206095e-09	1.0032890932577886e-08	-8.30438907092803e-07	4.238592894908011e-07
Standard	1	1	KCl	0.1	0.1	10	1	97	pos	9.59096404527527e-06	7.145005112041013e-09	-1.4198750695289245e-08	1.0752083730858093e-08	-6.948729052114823e-07	3.9497413880177044e-07
Standard	1	1	KCl	0.1	0.1	10	1	98	pos	9.581203531969878e-06	6.287062076939408e-09	-9.760513305391493e-09	9.517260509746589e-09	-8.152192041114171e-07	3.973087373410654e-07
Standard	1	1	KCl	0.1	0.1	10	1	99	pos	9.576559216626229e-06	5.888901675209005e-09	-4.644315343651275e-09	8.614308590918316e-09	-6.598436367388452e-07	3.709023375929442e-07
Standard	1	1	KCl	0.1	0.1	10	1	100	pos	9.570219003278984e-06	7.300779885388703e-09	-6.340213347241495e-09	9.379794767220428e-09	-9.259178276739792e-07	4.175524588411273e-07
Standard	1	1	KCl	0.1	0.1	10	1	101	neg	9.756831719216202e-06	3.0032847055225426e-08	1.8661271593721626e-07	3.0907495679486206e-08	4.950702942735228e-07	5.411284665743545e-07
Standard	1	1	KCl	0.1	0.1	10	1	102	neg	9.842673099480268e-06	4.5883035825489123e-08	8.584138026406491e-08	5.483816990751679e-08	1.3186929491363343e-06	5.8587661989673e-07
Standard	1	1	KCl	0.1	0.1	10	1	103	neg	9.87522417609456e-06	5.0061269335858096e-08	3.2551076614294024e-08	6.790716946008314e-08	1.7096850087632205e-06	6.6083030566709e-07
Standard	1	1	KCl	0.1	0.1	10	1	104	neg	9.896985752578636e-06	5.3862688418534964e-08	2.1761576484074992e-08	7.353448096770324e-08	2.2022781226881187e-06	6.893446740495096e-07
Standard	1	1	KCl	0.1	0.1	10	1	105	neg	9.910148085683876e-06	5.1889277022342255e-08	1.3162333105241924e-08	7.479095047914257e-08	2.2084229515776e-06	6.797144621988653e-07
Standard	1	1	KCl	0.1	0.1	10	1	106	neg	9.923273932570817e-06	5.1912544204562933e-08	1.3125846886937387e-08	7.33989735329594e-08	2.5218909711982124e-06	6.651485858559799e-07
Standard	1	1	KCl	0.1	0.1	10	1	107	neg	9.932345261752725e-06	5.2620860426463474e-08	9.071329181908072e-09	7.391797614797126e-08	2.5321039748001057e-06	5.560360795013927e-07
Standard	1	1	KCl	0.1	0.1	10	1	108	neg	9.93753483852104e-06	5.0721375237686344e-08	5.1895767683180234e-09	7.308633838155752e-08	2.6256822288825275e-06	5.996121680114197e-07
Standard	1	1	KCl	0.1	0.1	10	1	109	neg	9.942288922134815e-06	5.50364313707756e-08	4.7540836137760885e-09	7.48442829081305e-08	2.955826174638035e-06	6.975814955430969e-07
Standard	1	1	KCl	0.1	0.1	10	1	110	neg	9.950302334820004e-06	5.38708611216455e-08	8.013412685186675e-09	7.70134952850324e-08	2.4852505888656715e-06	7.571756723862766e-07
Standard	1	1	KCl	0.1	0.1	10	1	111	pos	9.706864060949846e-06	5.171886105960572e-09	-2.434382738701573e-07	5.4118555818505013e-08	3.517317905073929e-08	3.971928004003057e-07
Standard	1	1	KCl	0.1	0.1	10	1	112	pos	9.656288270018698e-06	6.9056846027753914e-09	-5.057579093114887e-08	8.627681364424461e-09	-3.712141710601053e-07	3.528570326002131e-07
Standard	1	1	KCl	0.1	0.1	10	1	113	pos	9.630668307394482e-06	6.297503222791373e-09	-2.5619962624215443e-08	9.345963121801671e-09	-6.763190490618874e-07	3.962535431156888e-07
Standard	1	1	KCl	0.1	0.1	10	1	114	pos	9.617990638210533e-06	7.974300180496569e-09	-1.2677669183949396e-08	1.0161102804801028e-08	-1.0065624465602837e-06	4.0396943371015554e-07
Standard	1	1	KCl	0.1	0.1	10	1	115	pos	9.603880524546764e-06	6.3365370766192085e-09	-1.4110113663767362e-08	1.0185340715559669e-08	-7.662766108450139e-07	4.033928051636645e-07
Standard	1	1	KCl	0.1	0.1	10	1	116	pos	9.595607228588284e-06	5.600155092961565e-09	-8.273295958482785e-09	8.456561901186159e-09	-7.210501512770881e-07	3.821804754425428e-07
Standard	1	1	KCl	0.1	0.1	10	1	117	pos	9.580521594777584e-06	6.217487521480631e-09	-1.5085633810698568e-08	8.367728971769504e-09	-8.963326314820233e-07	4.007456750088159e-07
Standard	1	1	KCl	0.1	0.1	10	1	118	pos	9.581699380740906e-06	7.208178154528934e-09	1.1777859633215447e-09	9.519190269513238e-09	-1.1498458709534662e-06	3.7496246202278746e-07
Standard	1	1	KCl	0.1	0.1	10	1	119	pos	9.57559864508902e-06	7.937004400335501e-09	-6.100735651885504e-09	1.0721654310710324e-08	-9.179383147174472e-07	4.534790778230733e-07
Standard	1	1	KCl	0.1	0.1	10	1	120	pos	9.568345531272611e-06	8.020029222036723e-09	-7.253113816407179e-09	1.1283479408997389e-08	-1.2712436847752751e-06	3.84528387124365e-07
Standard	1	1	KCl	0.1	0.1	10	1	121	neg	9.75545363155803e-06	3.089954484752065e-08	1.871081002854167e-07	3.192338861252456e-08	3.941315319849938e-07	4.578932818560582e-07
Standard	1	1	KCl	0.1	0.1	10	1	122	neg	9.83369070726962e-06	4.6864701417770484e-08	7.823707571159097e-08	5.6134500182692644e-08	9.870005704033124e-07	7.56822940935253e-07
Standard	1	1	KCl	0.1	0.1	10	1	123	neg	9.879027808718556e-06	4.7862730886366136e-08	4.5337101448936806e-08	6.69861272718276e-08	1.4556217312078367e-06	6.080242043552296e-07
Standard	1	1	KCl	0.1	0.1	10	1	124	neg	9.895356276714705e-06	5.300574635743085e-08	1.6328467996145672e-08	7.141743592995342e-08	1.78359307521564e-06	6.594338566057729e-07
