Time,Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A)
1.91,9.91821e-06,9.91821e-06,9.66787e-06,9.65595e-06,9.70364e-06,9.72748e-06,9.62019e-06
1.92,9.77516e-06,9.82285e-06,9.85861e-06,9.67979e-06,9.799e-06,9.72748e-06,9.77516e-06
1.93,9.97782e-06,9.85861e-06,9.799e-06,9.66787e-06,9.78708e-06,9.77516e-06,9.70364e-06
1.94,9.91821e-06,9.83477e-06,9.81092e-06,9.77516e-06,9.84669e-06,9.72748e-06,9.75132e-06
1.95,9.85861e-06,9.83477e-06,9.82285e-06,9.67979e-06,9.71556e-06,9.7394e-06,9.83477e-06
1.96,9.93013e-06,9.83477e-06,9.77516e-06,9.799e-06,9.78708e-06,9.7394e-06,9.67979e-06
1.97,9.97782e-06,9.799e-06,9.77516e-06,9.77516e-06,9.7394e-06,9.77516e-06,9.83477e-06
1.98,9.82285e-06,9.89437e-06,9.81092e-06,9.71556e-06,9.799e-06,9.71556e-06,9.75132e-06
1.99,9.93013e-06,9.77516e-06,9.77516e-06,9.66787e-06,9.78708e-06,9.67979e-06,9.72748e-06
2.0,9.97782e-06,9.81092e-06,9.78708e-06,9.64403e-06,9.87053e-06,9.71556e-06,9.76324e-06
2.01,9.93013e-06,9.83477e-06,9.85861e-06,9.71556e-06,9.85861e-06,9.65595e-06,9.58443e-06
2.02,9.95398e-06,9.75132e-06,9.76324e-06,9.63211e-06,9.83477e-06,9.76324e-06,9.78708e-06
2.03,9.93013e-06,9.82285e-06,9.85861e-06,9.72748e-06,9.84669e-06,9.77516e-06,9.7394e-06
2.04,9.81092e-06,9.78708e-06,9.75132e-06,9.72748e-06,9.799e-06,9.72748e-06,9.71556e-06
2.05,9.90629e-06,9.77516e-06,9.78708e-06,9.7394e-06,9.81092e-06,9.799e-06,9.71556e-06
2.06,1.00374e-05,9.83477e-06,9.78708e-06,9.70364e-06,9.83477e-06,9.65595e-06,9.67979e-06
2.07,9.90629e-06,9.91821e-06,9.85861e-06,9.69172e-06,9.799e-06,9.76324e-06,9.69172e-06
2.08,1.00136e-05,9.87053e-06,9.77516e-06,9.7394e-06,9.799e-06,9.71556e-06,9.7394e-06
2.09,1.00136e-05,9.71556e-06,9.82285e-06,9.77516e-06,9.83477e-06,9.72748e-06,9.71556e-06
2.1,9.98974e-06,9.85861e-06,9.799e-06,9.7394e-06,9.78708e-06,9.77516e-06,9.77516e-06
2.11,9.90629e-06,9.7394e-06,9.87053e-06,9.77516e-06,9.78708e-06,9.65595e-06,9.67979e-06
2.12,1.00017e-05,9.89437e-06,9.799e-06,9.71556e-06,9.7394e-06,9.67979e-06,9.67979e-06
2.13,9.9659e-06,9.78708e-06,9.84669e-06,9.64403e-06,9.76324e-06,9.69172e-06,9.7394e-06
2.14,1.00374e-05,9.83477e-06,9.81092e-06,9.78708e-06,9.70364e-06,9.67979e-06,9.70364e-06
2.15,9.94205e-06,9.85861e-06,9.93013e-06,9.71556e-06,9.77516e-06,9.67979e-06,9.78708e-06
2.16,9.90629e-06,9.66787e-06,9.87053e-06,9.71556e-06,9.7394e-06,9.76324e-06,9.65595e-06
2.17,9.88245e-06,9.83477e-06,9.81092e-06,9.65595e-06,9.76324e-06,9.69172e-06,9.76324e-06
2.18,9.87053e-06,9.77516e-06,9.78708e-06,9.7394e-06,9.7394e-06,9.71556e-06,9.70364e-06
2.19,9.83477e-06,9.89437e-06,9.83477e-06,9.7394e-06,9.81092e-06,9.77516e-06,9.75132e-06
2.2,9.90629e-06,9.78708e-06,9.83477e-06,9.71556e-06,9.71556e-06,9.77516e-06,9.69172e-06
2.21,9.9659e-06,9.82285e-06,9.83477e-06,9.72748e-06,9.799e-06,9.7394e-06,9.67979e-06
2.22,9.94205e-06,9.81092e-06,9.83477e-06,9.72748e-06,9.76324e-06,9.67979e-06,9.7394e-06
2.23,9.90629e-06,9.77516e-06,9.81092e-06,9.75132e-06,9.75132e-06,9.72748e-06,9.7394e-06
2.24,9.93013e-06,9.87053e-06,9.81092e-06,9.72748e-06,9.72748e-06,9.71556e-06,9.7394e-06
2.25,9.89437e-06,9.799e-06,9.83477e-06,9.76324e-06,9.799e-06,9.72748e-06,9.77516e-06
